,10214,10215,10216,10217,10218
10214,0.0,0.8361935308041741,0.3096094122692017,0.9788230815833022,0.8711590010278556
10215,0.8361935308041741,0.0,0.4340573661412156,0.9110922782740798,0.9338701161577686
10216,0.3096094122692017,0.4340573661412156,0.0,0.3229251563163078,0.43611285347218537
10217,0.9788230815833022,0.9110922782740798,0.3229251563163078,0.0,0.9357491467186196
10218,0.8711590010278556,0.9338701161577686,0.43611285347218537,0.9357491467186196,0.0
